Unnamed: 0,NGCC profit (M$),SOFC profit (M$),NGCC+SOEC profit (M$),rSOC profit (M$),SOFC+SOEC profit (M$),SOEC profit (M$),Natural Gas Price ($/MMBtu),Carbon Tax ($/tonne),Hydrogen Price ($/kg),Mean LMP ($/MWh),Minimum LMP ($/MWh),25th Percentile ($/MWh),50th Percentile ($/MWh),75th Percentile ($/MWh),Maximum LMP ($/MWh),Standard Deviation ($/MWh),Skewness,Kurtosis,Bimodality Coefficient,Dip Test Statistic,Dip Test p-value
SPP_SOUTH_2022_20,-78.1503872295458,2.89314639717895,-145.205739450418,106.05574006637,63.3265708016187,26.1761074332516,7.61,0,2.0,52.4426684,-38.083,19.2189,40.44085,69.956125,1356.8784,60.5276699,4.115521762,45.5523622,0.369439073,0.001709504,1.0
SPP_SOUTH_2022_10,-76.7884292295459,7.50668639717895,-148.903457238331,40.6296312787876,-1.48359192626783,-38.7385908076124,7.61,0,1.0,52.4426684018264,-38.083,19.2189,40.44085,69.956125,1356.8784,60.527669904199,4.11552176204865,45.5523622002487,0.369439072701405,0.0017095040459721,1.0
SPP_SOUTH_2022_15,-76.7884292295459,7.50668639717895,-148.071124783021,67.8652996236675,21.7188725962826,-11.2866683276542,7.61,0,1.5,52.4426684018264,-38.083,19.2189,40.44085,69.956125,1356.8784,60.527669904199,4.11552176204865,45.5523622002487,0.369439072701405,0.0017095040459721,1.0
SPP_SOUTH_2022_25,-76.7884292295459,7.50668639717895,-99.0338605631535,150.796752231453,114.826475985597,81.0238703611098,7.61,0,2.5,52.4426684018264,-38.083,19.2189,40.44085,69.956125,1356.8784,60.527669904199,4.11552176204865,45.5523622002487,0.369439072701405,0.0017095040459721,1.0
SPP_SOUTH_2022_30,-76.7884292295459,7.50668639717895,-40.0517275838842,200.614720814586,173.498602459887,141.131662188795,7.61,0,3.0,52.4426684018264,-38.083,19.2189,40.44085,69.956125,1356.8784,60.527669904199,4.11552176204865,45.5523622002487,0.369439072701405,0.0017095040459721,1.0
ERCOT_SOUTH_2022_10,-96.2236540920522,-2.54020489890779,-156.971371907923,3.31802042527603,-19.0743007537686,-59.466726844917,7.05,0,1.0,53.5080784589041,-31.1793,28.146175,43.3772,63.054075,4680.6634,114.064885885672,25.2362776132813,817.195492608036,0.777703503870432,0.0038037814846298,0.605025296
ERCOT_SOUTH_2022_15,-96.2236540920522,-2.54020489890779,-157.034761203879,22.1212319737354,-4.1149380568257,-35.8118442271364,7.05,0,1.5,53.5080784589041,-31.1793,28.146175,43.3772,63.054075,4680.6634,114.064885885672,25.2362776132813,817.195492608036,0.777703503870432,0.0038037814846298,0.605025296
ERCOT_SOUTH_2022_25,-96.2236540920522,-2.54020489890779,-104.507171866345,97.9881524926199,89.3842070478843,55.6788659626416,7.05,0,2.5,53.5080784589041,-31.1793,28.146175,43.3772,63.054075,4680.6634,114.064885885672,25.2362776132813,817.195492608036,0.777703503870432,0.0038037814846298,0.605025296
ERCOT_SOUTH_2022_30,-96.2236540920522,-2.54020489890779,-40.4571594166344,147.900792338072,152.901064232393,118.866014760276,7.05,0,3.0,53.5080784589041,-31.1793,28.146175,43.3772,63.054075,4680.6634,114.064885885672,25.2362776132813,817.195492608036,0.777703503870432,0.0038037814846298,0.605025296
ERCOT_SOUTH_2022_20,-97.1460300920522,-3.88625989890779,-155.010784506026,55.6775061205203,35.8703011500356,0.444594427105668,7.05,0,2.0,53.50807846,-31.1793,28.146175,43.3772,63.054075,4680.6634,114.0648859,25.23627761,817.1954926,0.777703504,0.003803781,0.605025296
NYISO_2022_10,-86.4890515126828,4.0224289470381,-148.408370171876,26.8572215587192,-8.58108673692594,-44.0308670785825,7.57,0,1.0,53.6444908675799,-410.7,24.7,43.98,66.5375,2829.46,73.7527740322876,15.1125777987716,457.641777646963,0.497978053748506,0.004132604212697,0.45108567
NYISO_2022_15,-86.4890515126828,4.0224289470381,-147.819324880827,48.9219272050522,9.89877072202469,-19.552662536829,7.57,0,1.5,53.6444908675799,-410.7,24.7,43.98,66.5375,2829.46,73.7527740322876,15.1125777987716,457.641777646963,0.497978053748506,0.004132604212697,0.45108567
NYISO_2022_25,-86.4890515126828,4.0224289470381,-108.760771266281,124.70133412438,99.3711315074013,70.3638057729088,7.57,0,2.5,53.6444908675799,-410.7,24.7,43.98,66.5375,2829.46,73.7527740322876,15.1125777987716,457.641777646963,0.497978053748506,0.004132604212697,0.45108567
NYISO_2022_30,-86.4890515126828,4.0224289470381,-47.7591086856191,173.442028024711,160.06240736594,131.224702671829,7.57,0,3.0,53.6444908675799,-410.7,24.7,43.98,66.5375,2829.46,73.7527740322876,15.1125777987716,457.641777646963,0.497978053748506,0.004132604212697,0.45108567
NYISO_2022_20,-87.5712755126828,1.9223389470381,-148.742274583365,82.3338822311365,48.140368864576,16.3152301212582,7.57,0,2.0,53.64449087,-410.7,24.7,43.98,66.5375,2829.46,73.75277403,15.1125778,457.6417776,0.497978054,0.004132604,0.45108567
ERCOT_NORTH_2022_10,-90.4346463753002,4.81313547583527,-152.293766468904,9.12516118963262,-11.1859902534906,-61.4931432254496,7.05,0,1.0,55.0601665981735,-464.7304,28.1067,44.2324,64.246875,5073.4436,130.888056289896,25.9056981923032,819.626628370214,0.817022371906687,0.0047820889154219,0.217680495
ERCOT_NORTH_2022_15,-90.4346463753002,4.81313547583527,-152.361008387709,27.5710360403556,2.7486394867582,-38.8242661587593,7.05,0,1.5,55.0601665981735,-464.7304,28.1067,44.2324,64.246875,5073.4436,130.888056289896,25.9056981923032,819.626628370214,0.817022371906687,0.0047820889154219,0.217680495
ERCOT_NORTH_2022_25,-90.4346463753002,4.81313547583527,-99.2943599432439,101.344811368542,94.6920429053743,51.8773312366128,7.05,0,2.5,55.0601665981735,-464.7304,28.1067,44.2324,64.246875,5073.4436,130.888056289896,25.9056981923032,819.626628370214,0.817022371906687,0.0047820889154219,0.217680495
ERCOT_NORTH_2022_30,-90.4346463753002,4.81313547583527,-36.4845435152391,150.609379342766,157.009057359724,114.87914624592,7.05,0,3.0,55.0601665981735,-464.7304,28.1067,44.2324,64.246875,5073.4436,130.888056289896,25.9056981923032,819.626628370214,0.817022371906687,0.0047820889154219,0.217680495
ERCOT_NORTH_2022_20,-91.3785403753002,3.21573547583527,-149.746649247592,60.1182904007345,41.7640136613372,-2.5056271714094,7.05,0,2.0,55.0601666,-464.7304,28.1067,44.2324,64.246875,5073.4436,130.8880563,25.90569819,819.6266284,0.817022372,0.004782089,0.217680495
ERCOT_HOUSTON_2022_10,-60.9821363974148,38.6051221199603,-122.230067101664,39.7390471518873,25.8127385557007,-64.2901346108197,7.05,0,1.0,61.9753254452054,-28.7943,30.784325,46.5179,68.534975,4835.4304,146.368505022828,20.3951491020391,525.174338598571,0.789438761119654,0.00336158360151,0.810101805
ERCOT_HOUSTON_2022_15,-60.9821363974148,38.6051221199603,-122.009059644847,54.9703738420723,36.9201955096303,-45.8036210300321,7.05,0,1.5,61.9753254452054,-28.7943,30.784325,46.5179,68.534975,4835.4304,146.368505022828,20.3951491020391,525.174338598571,0.789438761119654,0.00336158360151,0.810101805
ERCOT_HOUSTON_2022_25,-60.9821363974148,38.6051221199603,-72.2899394785132,123.464030634124,123.389444233481,37.9391832760691,7.05,0,2.5,61.9753254452054,-28.7943,30.784325,46.5179,68.534975,4835.4304,146.368505022828,20.3951491020391,525.174338598571,0.789438761119654,0.00336158360151,0.810101805
ERCOT_HOUSTON_2022_30,-60.9821363974148,38.6051221199603,-12.036188328296,170.018825059408,183.110567142285,97.6860564300083,7.05,0,3.0,61.9753254452054,-28.7943,30.784325,46.5179,68.534975,4835.4304,146.368505022828,20.3951491020391,525.174338598571,0.789438761119654,0.00336158360151,0.810101805
ERCOT_HOUSTON_2022_20,-61.9690663974148,37.2590671199603,-120.151067592535,84.8789675460752,73.2121612868413,-12.7441217019403,7.05,0,2.0,61.97532545,-28.7943,30.784325,46.5179,68.534975,4835.4304,146.368505,20.3951491,525.1743386,0.789438761,0.003361584,0.810101805
MISO_LOUISIANA_2022_20,-106.221579541738,1.79451455225205,-168.43391092266,19.445257777021,9.28249235509008,-41.0058489492614,8.04,0,2.0,62.47651027,-3.03,40.29,52.905,71.82,2009.43,60.16116204,16.3724742,397.407016,0.671959306,0.00181516,1.0
MISO_LOUISIANA_2022_10,-105.228501541738,2.38653455225205,-166.31749366614,-2.77563679927083,-14.3583941211693,-67.1563650212908,8.04,0,1.0,62.4765102739726,-3.03,40.29,52.905,71.82,2009.43,60.1611620401058,16.3724741952596,397.407015998525,0.671959306136359,0.001815160000366,1.0
MISO_LOUISIANA_2022_15,-105.228501541738,2.38653455225205,-166.316419557821,1.2881721796463,-14.0408902467498,-62.6486717678855,8.04,0,1.5,62.4765102739726,-3.03,40.29,52.905,71.82,2009.43,60.1611620401058,16.3724741952596,397.407015998525,0.671959306136359,0.001815160000366,1.0
MISO_LOUISIANA_2022_25,-105.228501541738,2.38653455225205,-146.677675449173,51.271270945976,53.3778544080295,0.11697899168756,8.04,0,2.5,62.4765102739726,-3.03,40.29,52.905,71.82,2009.43,60.1611620401058,16.3724741952596,397.407015998525,0.671959306136359,0.001815160000366,1.0
MISO_LOUISIANA_2022_30,-105.228501541738,2.38653455225205,-88.9868782353428,93.263411842771,110.506123328785,57.389074596962,8.04,0,3.0,62.4765102739726,-3.03,40.29,52.905,71.82,2009.43,60.1611620401058,16.3724741952596,397.407015998525,0.671959306136359,0.001815160000366,1.0
MISO_INDIANA_2022_20,-70.4859964270936,49.3430844576785,-149.765851848217,60.4035862563864,55.5992837538818,-52.1784962070515,8.04,0,2.0,71.46314954,-4.43,44.3475,58.255,81.5925,2411.71,70.27445867,14.63693097,366.3904192,0.582687418,0.002469096,0.991907678
MISO_INDIANA_2022_10,-69.1609264270936,49.4324144576785,-131.619361259968,45.0356150908091,37.633572333983,-67.1484197627427,8.04,0,1.0,71.4631495433789,-4.43,44.3475,58.255,81.5925,2411.71,70.2744586656766,14.6369309736188,366.390419159243,0.582687417657025,0.0024690956126186,0.991907678
MISO_INDIANA_2022_15,-69.1609264270936,49.4324144576785,-131.619361259968,47.8287064783148,38.4246104794983,-65.4996503102767,8.04,0,1.5,71.4631495433789,-4.43,44.3475,58.255,81.5925,2411.71,70.2744586656766,14.6369309736188,366.390419159243,0.582687417657025,0.0024690956126186,0.991907678
MISO_INDIANA_2022_25,-69.1609264270936,49.4324144576785,-111.940778789151,85.0836858683321,92.3574980988937,-16.6490947252272,8.04,0,2.5,71.4631495433789,-4.43,44.3475,58.255,81.5925,2411.71,70.2744586656766,14.6369309736188,366.390419159243,0.582687417657025,0.0024690956126186,0.991907678
MISO_INDIANA_2022_30,-69.1609264270936,49.4324144576785,-61.4236438668981,119.81506749068,142.300142931141,31.4820628008487,8.04,0,3.0,71.4631495433789,-4.43,44.3475,58.255,81.5925,2411.71,70.2744586656766,14.6369309736188,366.390419159243,0.582687417657025,0.0024690956126186,0.991907678
PJM_WEST_2022_10,-33.7576587618433,91.2814825738177,-93.4518571221217,86.5451771654837,83.4063202011982,-67.0676788557162,7.04,0,1.0,74.2522852853881,-20.2954,44.427075,58.14895,81.378875,3794.4313,118.221722987599,19.7848955426054,478.580990097861,0.814901879755278,0.0024749520070915,0.991829102
PJM_WEST_2022_15,-33.7576587618433,91.2814825738177,-93.401760753711,89.2122529402155,85.6377857158465,-64.5721528830724,7.04,0,1.5,74.2522852853881,-20.2954,44.427075,58.14895,81.378875,3794.4313,118.221722987599,19.7848955426054,478.580990097861,0.814901879755278,0.0024749520070915,0.991829102
PJM_WEST_2022_25,-33.7576587618433,91.2814825738177,-55.1591640353674,122.196071748389,141.488956335207,-16.9905186659644,7.04,0,2.5,74.2522852853881,-20.2954,44.427075,58.14895,81.378875,3794.4313,118.221722987599,19.7848955426054,478.580990097861,0.814901879755278,0.0024749520070915,0.991829102
PJM_WEST_2022_30,-33.7576587618433,91.2814825738177,-4.34200689702227,154.061759185415,191.737934690177,32.902267043709,7.04,0,3.0,74.2522852853881,-20.2954,44.427075,58.14895,81.378875,3794.4313,118.221722987599,19.7848955426054,478.580990097861,0.814901879755278,0.0024749520070915,0.991829102
PJM_WEST_2022_20,-34.9044367618433,91.1921525738177,-91.8610239485175,100.604506541372,104.444661168373,-51.353677943246,7.04,0,2.0,74.25228529,-20.2954,44.427075,58.14895,81.378875,3794.4313,118.221723,19.78489554,478.5809901,0.81490188,0.002474952,0.991829102
CAISO_ZP26_2022_10,11.4136362245045,132.761277488695,-50.767433378729,143.020492995856,133.8589377907,-62.3229267622604,7.47,0,1.0,81.301186175799,-35.0853,45.008325,65.30625,86.917725,1976.5301,101.723699557689,9.08334326116305,129.986690122626,0.62793110605913,0.0035373330004687,0.732585374
CAISO_ZP26_2022_15,11.4136362245045,132.761277488695,-50.7275774835514,153.167835374886,142.705756915203,-52.268615662086,7.47,0,1.5,81.301186175799,-35.0853,45.008325,65.30625,86.917725,1976.5301,101.723699557689,9.08334326116305,129.986690122626,0.62793110605913,0.0035373330004687,0.732585374
CAISO_ZP26_2022_25,11.4136362245045,132.761277488695,-20.343603587365,189.490219364512,191.302137820066,-2.01003342660182,7.47,0,2.5,81.301186175799,-35.0853,45.008325,65.30625,86.917725,1976.5301,101.723699557689,9.08334326116305,129.986690122626,0.62793110605913,0.0035373330004687,0.732585374
CAISO_ZP26_2022_30,11.4136362245045,132.761277488695,24.1728374473346,216.629901534196,235.0544989436,43.0970873068705,7.47,0,3.0,81.301186175799,-35.0853,45.008325,65.30625,86.917725,1976.5301,101.723699557689,9.08334326116305,129.986690122626,0.62793110605913,0.0035373330004687,0.732585374
CAISO_ZP26_2022_20,10.3654022245045,132.761277488695,-47.2284510974552,168.235523113905,161.321799775598,-35.2106947219343,7.47,0,2.0,81.30118618,-35.0853,45.008325,65.30625,86.917725,1976.5301,101.7236996,9.083343261,129.9866901,0.627931106,0.003537333,0.732585374
CAISO_SP15_2022_10,24.5613240295077,147.883212017107,-36.9280441624857,155.761197724569,149.351328364326,-64.0843617853615,7.47,0,1.0,84.2986174999999,-27.4744,46.06545,65.96965,90.0033,1994.734,104.727343196449,8.68144364759443,119.572177924847,0.623035543225074,0.0040899064496028,0.47001499
CAISO_SP15_2022_15,24.5613240295077,147.883212017107,-36.5979775632164,165.085227337876,157.42303352999,-53.4674576906485,7.47,0,1.5,84.2986174999999,-27.4744,46.06545,65.96965,90.0033,1994.734,104.727343196449,8.68144364759443,119.572177924847,0.623035543225074,0.0040899064496028,0.47001499
CAISO_SP15_2022_25,24.5613240295077,147.883212017107,-7.78798726021548,199.520305789647,204.445826984432,-6.95211428434285,7.47,0,2.5,84.2986174999999,-27.4744,46.06545,65.96965,90.0033,1994.734,104.727343196449,8.68144364759443,119.572177924847,0.623035543225074,0.0040899064496028,0.47001499
CAISO_SP15_2022_30,24.5613240295077,147.883212017107,35.7517072978389,225.923648804427,247.186762149092,36.6433714378797,7.47,0,3.0,84.2986174999999,-27.4744,46.06545,65.96965,90.0033,1994.734,104.727343196449,8.68144364759443,119.572177924847,0.623035543225074,0.0040899064496028,0.47001499
CAISO_SP15_2022_20,23.5499780295077,147.883212017107,-34.0296701355917,179.238159586861,175.102568756365,-38.3547605493245,7.47,0,2.0,84.2986175,-27.4744,46.06545,65.96965,90.0033,1994.734,104.7273432,8.681443648,119.5721779,0.623035543,0.004089906,0.47001499
ISO_NE_2022_20,-52.3806430049528,61.7986741138197,-114.842580530878,71.3423505783311,54.4692332383887,-54.0283233525603,10.76,0,2.0,84.91544863,-150.91,49.545,65.87,98.705,2254.35,64.92435099,6.741013859,157.4969691,0.289357305,0.002238656,0.994999534
ISO_NE_2022_10,-51.4521190049529,63.6474191138197,-109.469859175831,59.6232746918583,40.7161182300908,-66.8227287163792,10.76,0,1.0,84.9154486301369,-150.91,49.545,65.87,98.705,2254.35,64.9243509906469,6.7410138588519,157.496969111368,0.289357305027625,0.0022386559257708,0.994999534
ISO_NE_2022_15,-51.4521190049529,63.6474191138197,-109.462798108322,62.4220694756465,53.117318070933,-63.5949924858747,10.76,0,1.5,84.9154486301369,-150.91,49.545,65.87,98.705,2254.35,64.9243509906469,6.7410138588519,157.496969111368,0.289357305027625,0.0022386559257708,0.994999534
ISO_NE_2022_25,-51.4521190049529,63.6474191138197,-109.301043654836,92.4341728513951,80.1259036888951,-25.641493845551,10.76,0,2.5,84.9154486301369,-150.91,49.545,65.87,98.705,2254.35,64.9243509906469,6.7410138588519,157.496969111368,0.289357305027625,0.0022386559257708,0.994999534
ISO_NE_2022_30,-51.4521190049529,63.6474191138197,-108.507469619233,125.529696424337,122.260857695757,16.3138217143973,10.76,0,3.0,84.9154486301369,-150.91,49.545,65.87,98.705,2254.35,64.9243509906469,6.7410138588519,157.496969111368,0.289357305027625,0.0022386559257708,0.994999534
CAISO_NP15_2022_10,37.504785631106,170.806381412849,-21.70349787909,171.467066425214,172.301461142335,-66.3238212196961,7.47,0,1.0,89.6334400456621,-16.3892,51.30345,69.9768,91.973725,1971.8911,106.443965855976,9.23866870416404,129.129212011795,0.653544559942648,0.004203257729084,0.419762646
CAISO_NP15_2022_15,37.504785631106,170.806381412849,-21.1956829877789,176.456903292548,176.344574630379,-61.1726338242352,7.47,0,1.5,89.6334400456621,-16.3892,51.30345,69.9768,91.973725,1971.8911,106.443965855976,9.23866870416404,129.129212011795,0.653544559942648,0.004203257729084,0.419762646
CAISO_NP15_2022_25,37.504785631106,170.806381412849,1.91803591617114,201.443215446314,213.516260321108,-25.3217891843045,7.47,0,2.5,89.6334400456621,-16.3892,51.30345,69.9768,91.973725,1971.8911,106.443965855976,9.23866870416404,129.129212011795,0.653544559942648,0.004203257729084,0.419762646
CAISO_NP15_2022_30,37.504785631106,170.806381412849,41.215072465482,222.98117408597,251.929446081815,12.8857987682457,7.47,0,3.0,89.6334400456621,-16.3892,51.30345,69.9768,91.973725,1971.8911,106.443965855976,9.23866870416404,129.129212011795,0.653544559942648,0.004203257729084,0.419762646
CAISO_NP15_2022_20,36.597955631106,170.806381412849,-19.8399915782295,185.961144185418,189.276219994349,-51.5806885889461,7.47,0,2.0,89.63344005,-16.3892,51.30345,69.9768,91.973725,1971.8911,106.4439659,9.238668704,129.129212,0.65354456,0.004203258,0.419762646
HighSolarCapRes_2030_20,-169.923199863145,-95.7992822769291,-68.2277698384581,60.0507217048714,67.10465888279,122.313247228979,2.94,0,2.0,19.96012651,-266.2156793,17.68400057,19.61800056,22.21099469,123.8209637,8.82069626,-4.116510706,250.0569619,0.07091521,0.058773988,0.0
HighSolarCapRes_2030_10,-169.621771863145,-95.7992822769291,-232.474852021035,-82.028919019043,-87.7914122610566,-33.5201230061727,2.94,0,1.0,19.9601265132941,-266.2156793,17.6840005675,19.61800056,22.21099469,123.8209637,8.82069625972731,-4.11651070596815,250.056961941975,0.0709152096382128,0.0587739882983587,0.0
HighSolarCapRes_2030_15,-169.621771863145,-95.7992822769291,-146.227419571854,-17.6136072435654,-10.8859040294122,44.1566374439933,2.94,0,1.5,19.9601265132941,-266.2156793,17.6840005675,19.61800056,22.21099469,123.8209637,8.82069625972731,-4.11651070596815,250.056961941975,0.0709152096382128,0.0587739882983587,0.0
HighSolarCapRes_2030_25,-169.621771863145,-95.7992822769291,10.0887037729352,137.869406252091,145.413241352938,200.722434118923,2.94,0,2.5,19.9601265132941,-266.2156793,17.6840005675,19.61800056,22.21099469,123.8209637,8.82069625972731,-4.11651070596815,250.056961941975,0.0709152096382128,0.0587739882983587,0.0
HighSolarCapRes_2030_30,-169.621771863145,-95.7992822769291,88.5909046706755,215.860401432916,223.906670493675,279.276772440328,2.94,0,3.0,19.9601265132941,-266.2156793,17.6840005675,19.61800056,22.21099469,123.8209637,8.82069625972731,-4.11651070596815,250.056961941975,0.0709152096382128,0.0587739882983587,0.0
BaseCaseCapRes_2030_10,-170.999306863331,-95.568419066558,-221.440000000007,-84.2866816311666,-89.4863539032203,-35.7750536220062,2.94,0,1.0,20.1098610797038,-330.0078856,17.74400002,19.98099997,23.24599975,111.6506992,8.71278313117536,-16.8002637228088,641.207653735916,0.439684948805302,0.0523286478906088,0.0
BaseCaseCapRes_2030_15,-170.999306863331,-95.568419066558,-147.513795084616,-21.2417270874498,-12.3233251197033,42.2024336884626,2.94,0,1.5,20.1098610797038,-330.0078856,17.74400002,19.98099997,23.24599975,111.6506992,8.71278313117536,-16.8002637228088,641.207653735916,0.439684948805302,0.0523286478906088,0.0
BaseCaseCapRes_2030_25,-170.999306863331,-95.568419066558,9.44362064838738,134.891681561728,144.622840714109,199.286355941833,2.94,0,2.5,20.1098610797038,-330.0078856,17.74400002,19.98099997,23.24599975,111.6506992,8.71278313117536,-16.8002637228088,641.207653735916,0.439684948805302,0.0523286478906088,0.0
BaseCaseCapRes_2030_30,-170.999306863331,-95.568419066558,88.2003050760718,213.292061853355,223.378124669065,278.056534603534,2.94,0,3.0,20.1098610797038,-330.0078856,17.74400002,19.98099997,23.24599975,111.6506992,8.71278313117536,-16.8002637228088,641.207653735916,0.439684948805302,0.0523286478906088,0.0
BaseCaseCapRes_2030_20,-171.190070863331,-95.568419066558,-69.1368410248936,56.698805954367,66.048416784269,120.664678944096,2.94,0,2.0,20.10986108,-330.0078856,17.74400002,19.98099997,23.24599975,111.6506992,8.712783131,-16.80026372,641.2076537,0.439684949,0.052328648,0.0
HighWindCapRes_2030_10,-170.999306962892,-95.5684177035134,-221.440000000007,-84.286680689514,-89.4862048914585,-35.7750543666152,2.94,0,1.0,20.1098613258268,-330.0078845,17.74400006,19.98099999,23.24599993,111.6506988,8.71278323173906,-16.8002631799136,641.207606656842,0.439684952621448,0.0523287082051707,0.0
HighWindCapRes_2030_15,-170.999306962892,-95.5684177035134,-147.513941325937,-21.241214307897,-12.323125059724,42.2024320335948,2.94,0,1.5,20.1098613258268,-330.0078845,17.74400006,19.98099999,23.24599993,111.6506988,8.71278323173906,-16.8002631799136,641.207606656842,0.439684952621448,0.0523287082051707,0.0
HighWindCapRes_2030_25,-170.999306962892,-95.5684177035134,9.43897999295187,134.902544500289,144.622840711451,199.286354403814,2.94,0,2.5,20.1098613258268,-330.0078845,17.74400006,19.98099999,23.24599993,111.6506988,8.71278323173906,-16.8002631799136,641.207606656842,0.439684952621448,0.0523287082051707,0.0
HighWindCapRes_2030_30,-170.999306962892,-95.5684177035134,88.2003049583545,213.292060209677,223.378124653712,278.056533052332,2.94,0,3.0,20.1098613258268,-330.0078845,17.74400006,19.98099999,23.24599993,111.6506988,8.71278323173906,-16.8002631799136,641.207606656842,0.439684952621448,0.0523287082051707,0.0
HighWindCapRes_2030_20,-171.190070962892,-95.5684177035134,-69.1368412630068,56.6988043183899,66.0484166481623,120.664926675638,2.94,0,2.0,20.10986133,-330.0078845,17.74400006,19.98099999,23.24599993,111.6506988,8.712783232,-16.80026318,641.2076067,0.439684953,0.052328708,0.0
WinterNYCapRes_2030_20,-165.958481071705,-84.3387081401703,-67.369172158146,51.5146853753648,67.998801892765,108.899743317316,2.94,0,2.0,22.35654316,1.06e-08,19.02499998,20.52499997,23.66005472,135.5121691,9.704171047,6.377681674,56.93429715,0.695329901,0.030059282,0.0
WinterNYCapRes_2030_10,-165.423429071705,-84.3387081401703,-217.565677618696,-80.9981466590774,-83.7960527615137,-44.3658413934645,2.94,0,1.0,22.3565431631262,1.06e-08,19.02499998,20.52499997,23.6600547225,135.5121691,9.70417104670176,6.37768167442361,56.9342971538921,0.695329900696167,0.0300592821260901,0.0
WinterNYCapRes_2030_15,-165.423429071705,-84.3387081401703,-144.76151761727,-23.1622067889642,-9.38071737284752,31.2311781375897,2.94,0,1.5,22.3565431631262,1.06e-08,19.02499998,20.52499997,23.6600547225,135.5121691,9.70417104670176,6.37768167442361,56.9342971538921,0.695329900696167,0.0300592821260901,0.0
WinterNYCapRes_2030_25,-165.423429071705,-84.3387081401703,10.339542922217,128.649932429283,145.695848492913,186.817616107759,2.94,0,2.5,22.3565431631262,1.06e-08,19.02499998,20.52499997,23.6600547225,135.5121691,9.70417104670176,6.37768167442361,56.9342971538921,0.695329900696167,0.0300592821260901,0.0
WinterNYCapRes_2030_30,-165.423429071705,-84.3387081401703,88.3655988994469,206.058791377722,223.704438413352,264.97538882862,2.94,0,3.0,22.3565431631262,1.06e-08,19.02499998,20.52499997,23.6600547225,135.5121691,9.70417104670176,6.37768167442361,56.9342971538921,0.695329900696167,0.0300592821260901,0.0
WinterNY_2030_10,-141.786779782463,-46.9501556121567,-193.062678857729,-51.4701148400422,-56.2489356601679,-58.9026165877097,2.94,0,1.0,29.087938995193,2.6e-07,21.5480030925,23.72600036,28.2427225075,4257.425614,81.7230486944425,31.5358253555846,1215.07484184908,0.817279371238387,0.0356353283125487,0.0
WinterNY_2030_15,-141.786779782463,-46.9501556121567,-127.715352545556,-15.1306108906896,10.7039322224794,8.79556882366749,2.94,0,1.5,29.087938995193,2.6e-07,21.5480030925,23.72600036,28.2427225075,4257.425614,81.7230486944425,31.5358253555846,1215.07484184908,0.817279371238387,0.0356353283125487,0.0
WinterNY_2030_25,-141.786779782463,-46.9501556121567,27.1569492647669,127.288493526722,165.541479677084,163.198858330457,2.94,0,2.5,29.087938995193,2.6e-07,21.5480030925,23.72600036,28.2427225075,4257.425614,81.7230486944425,31.5358253555846,1215.07484184908,0.817279371238387,0.0356353283125487,0.0
WinterNY_2030_30,-141.786779782463,-46.9501556121567,104.942258117041,204.621136655997,243.318913904045,240.936279591969,2.94,0,3.0,29.087938995193,2.6e-07,21.5480030925,23.72600036,28.2427225075,4257.425614,81.7230486944425,31.5358253555846,1215.07484184908,0.817279371238387,0.0356353283125487,0.0
WinterNY_2030_20,-142.263425782463,-46.9501556121567,-50.4606071386725,50.8013813267919,87.9314455297141,42.8414971656635,2.94,0,2.0,29.087939,2.6e-07,21.54800309,23.72600036,28.24272251,4257.425614,81.72304869,31.53582536,1215.074842,0.817279371,0.035635328,0.0
HighSolar_2030_20,-117.857299733699,-33.5689815744725,-26.8930037206022,94.475926738705,116.308062632961,97.8277857815774,2.94,0,2.0,30.12822897,-111.2865714,18.772,22.773,27.41026977,1800.0,91.83028677,14.24656195,224.0559508,0.898296668,0.046175794,0.0
HighSolar_2030_10,-116.873443733699,-33.5689815744725,-170.75081166667,-15.3697942989843,-25.2569598835289,-41.4612521650707,2.94,0,1.0,30.1282289749271,-111.2865714,18.772,22.773,27.41026977,1800.0,91.830286765134,14.246561946429,224.055950779972,0.898296667997231,0.0461757940533106,0.0
HighSolar_2030_15,-116.873443733699,-33.5689815744725,-102.218879117189,29.0976901643836,40.9933636012749,24.8589144369089,2.94,0,1.5,30.1282289749271,-111.2865714,18.772,22.773,27.41026977,1800.0,91.830286765134,14.246561946429,224.055950779972,0.898296667997231,0.0461757940533106,0.0
HighSolar_2030_25,-116.873443733699,-33.5689815744725,49.1968706827397,168.716516861869,192.375062182466,173.565583868223,2.94,0,2.5,30.1282289749271,-111.2865714,18.772,22.773,27.41026977,1800.0,91.830286765134,14.246561946429,224.055950779972,0.898296667997231,0.0461757940533106,0.0
HighSolar_2030_30,-116.873443733699,-33.5689815744725,125.980101481379,244.055473349647,269.130148463091,250.11764044301,2.94,0,3.0,30.1282289749271,-111.2865714,18.772,22.773,27.41026977,1800.0,91.830286765134,14.246561946429,224.055950779972,0.898296667997231,0.0461757940533106,0.0
HighWind_2030_20,-121.134063972064,-33.2032206247466,-32.8427219864721,82.3781117866848,110.457550066866,92.5376403498304,2.94,0,2.0,30.24979597,-113.2815693,19.02499999,24.12941556,30.09999996,1349.591576,80.52218078,12.48307212,162.0554336,0.950142081,0.036187199,0.0
